Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Department,Region,Tenure_Years,Performance_Level
EMP1893,Charlie,Jones,30.0,Sales-New York,Active,2022-04-23,109988.16,charlie.jones@example.com,-9485320894,Good,1,Sales,New York,4.2,3
EMP1894,David,Brown,30.0,Finance-Florida,Inactive,2020-01-30,101101.24,david.brown@example.com,-3263890218,Poor,1,Finance,Florida,6.43,1
EMP1895,David,Brown,30.0,HR-Florida,Pending,2021-03-31,112427.58,david.brown@example.com,-9471136336,Good,1,HR,Florida,5.26,3
EMP1896,Charlie,Miller,30.0,Cloud Tech-Florida,Active,2020-03-23,119389.15,charlie.miller@example.com,-9223410345,Poor,0,Cloud Tech,Florida,6.28,1
EMP1897,Alice,Brown,40.0,Sales-Florida,Inactive,2024-07-16,105861.23,alice.brown@example.com,-9967331166,Good,1,Sales,Florida,1.97,3
EMP1898,Heidi,Davis,40.0,Admin-Texas,Pending,2024-03-22,50869.61,heidi.davis@example.com,-7269608436,Average,1,Admin,Texas,2.28,2
EMP1900,Eva,Jones,30.0,DevOps-Florida,Pending,2024-03-10,90856.21,eva.jones@example.com,-9352196262,Average,1,DevOps,Florida,2.32,2
EMP1901,Heidi,Brown,30.0,DevOps-Florida,Active,2024-06-05,111008.63,heidi.brown@example.com,-3556434368,Excellent,1,DevOps,Florida,2.08,4
EMP1902,Alice,Miller,25.0,Finance-Nevada,Inactive,2022-12-23,52289.99,alice.miller@example.com,-7093170694,Poor,1,Finance,Nevada,3.53,1
EMP1903,Eva,Davis,30.0,Sales-Illinois,Active,2024-06-01,97926.56,eva.davis@example.com,-5607676163,Average,1,Sales,Illinois,2.09,2
EMP1904,Frank,Williams,25.0,Sales-Nevada,Inactive,2024-12-23,53609.38,frank.williams@example.com,-5345472238,Good,0,Sales,Nevada,1.53,3
EMP1905,Heidi,Johnson,30.0,Cloud Tech-California,Inactive,2020-12-24,95372.09,heidi.johnson@example.com,-8983065030,Excellent,0,Cloud Tech,California,5.52,4
EMP1906,David,Johnson,30.0,HR-New York,Pending,2020-08-20,95432.69,david.johnson@example.com,-2198041846,Excellent,1,HR,New York,5.87,4
EMP1907,David,Williams,30.0,HR-California,Inactive,2022-10-28,97615.87,david.williams@example.com,-2426423641,Average,0,HR,California,3.68,2
EMP1908,Bob,Davis,35.0,HR-Florida,Inactive,2022-10-23,86867.78,bob.davis@example.com,-8131909247,Poor,0,HR,Florida,3.7,1
EMP1909,Eva,Miller,40.0,Sales-California,Pending,2023-11-20,106615.71,eva.miller@example.com,-7623039110,Average,0,Sales,California,2.62,2
EMP1910,Bob,Williams,30.0,Finance-Texas,Active,2022-03-11,112856.21,bob.williams@example.com,-4281785227,Poor,0,Finance,Texas,4.31,1
EMP1911,Bob,Jones,25.0,Admin-California,Active,2023-11-28,60356.78,bob.jones@example.com,-2305248087,Poor,1,Admin,California,2.6,1
EMP1912,David,Jones,30.0,DevOps-Texas,Inactive,2022-05-03,117870.22,david.jones@example.com,-622072238,Excellent,0,DevOps,Texas,4.17,4
EMP1913,Charlie,Johnson,40.0,HR-Florida,Inactive,2024-02-19,95127.91,charlie.johnson@example.com,-5947372131,Average,0,HR,Florida,2.37,2
EMP1914,Bob,Brown,25.0,Admin-Illinois,Pending,2021-11-18,78818.42,bob.brown@example.com,-9016204786,Average,0,Admin,Illinois,4.62,2
EMP1915,Frank,Miller,40.0,Sales-Nevada,Pending,2022-12-21,108933.55,frank.miller@example.com,-6886878598,Poor,1,Sales,Nevada,3.53,1
EMP1916,Eva,Johnson,30.0,Admin-California,Active,2024-06-04,68200.52,eva.johnson@example.com,-6486287202,Average,1,Admin,California,2.08,2
EMP1917,Eva,Brown,25.0,Admin-California,Inactive,2022-07-22,116934.97,eva.brown@example.com,-1954196663,Good,1,Admin,California,3.95,3
EMP1918,Charlie,Brown,30.0,HR-New York,Active,2024-09-14,99567.78,charlie.brown@example.com,-5057303626,Good,1,HR,New York,1.8,3
EMP1919,Charlie,Garcia,30.0,Admin-Texas,Active,2021-10-10,90216.76,charlie.garcia@example.com,-9246320373,Average,1,Admin,Texas,4.73,2
EMP1920,Frank,Jones,30.0,Admin-Illinois,Pending,2020-03-12,96588.73,frank.jones@example.com,-7677537259,Average,1,Admin,Illinois,6.31,2
EMP1921,Charlie,Davis,35.0,Finance-Illinois,Active,2022-12-28,71109.18,charlie.davis@example.com,-3214505765,Poor,1,Finance,Illinois,3.52,1
EMP1922,Grace,Smith,40.0,Admin-Florida,Inactive,2020-11-15,50300.6,grace.smith@example.com,-1945887070,Good,0,Admin,Florida,5.63,3
EMP1923,Frank,Davis,35.0,Finance-California,Pending,2023-09-27,60295.84,frank.davis@example.com,-5534820127,Good,0,Finance,California,2.77,3
EMP1924,Heidi,Smith,35.0,DevOps-Texas,Pending,2022-09-07,113012.21,heidi.smith@example.com,-4008385075,Excellent,0,DevOps,Texas,3.82,4
EMP1925,Bob,Williams,35.0,Cloud Tech-Florida,Pending,2024-09-18,65425.54,bob.williams@example.com,-5975954507,Poor,1,Cloud Tech,Florida,1.79,1
EMP1926,Frank,Jones,25.0,Sales-Nevada,Active,2023-04-09,86850.37,frank.jones@example.com,-9177680897,Excellent,1,Sales,Nevada,3.24,4
EMP1927,Eva,Brown,30.0,Cloud Tech-Texas,Pending,2024-10-05,81182.07,eva.brown@example.com,-1265742230,Good,1,Cloud Tech,Texas,1.74,3
EMP1928,Bob,Miller,30.0,Finance-New York,Inactive,2021-10-12,92222.03,bob.miller@example.com,-9646300401,Poor,1,Finance,New York,4.73,1
EMP1929,Alice,Smith,35.0,Finance-New York,Pending,2024-10-14,79934.83,alice.smith@example.com,-3693626893,Average,1,Finance,New York,1.72,2
EMP1930,Alice,Davis,35.0,HR-California,Inactive,2022-07-01,111201.12,alice.davis@example.com,-3012047136,Poor,0,HR,California,4.01,1
EMP1931,Heidi,Brown,40.0,Finance-California,Active,2024-07-08,100960.05,heidi.brown@example.com,-2711759573,Average,0,Finance,California,1.99,2
EMP1932,Grace,Smith,30.0,Sales-Illinois,Active,2020-10-21,64544.87,grace.smith@example.com,-9885582983,Average,1,Sales,Illinois,5.7,2
EMP1933,Frank,Smith,25.0,Sales-Florida,Active,2020-01-14,78662.24,frank.smith@example.com,-9330674583,Poor,1,Sales,Florida,6.47,1
EMP1934,Grace,Garcia,30.0,Sales-Florida,Pending,2023-03-09,102867.06,grace.garcia@example.com,-7609441282,Average,1,Sales,Florida,3.32,2
EMP1935,Charlie,Smith,40.0,HR-Illinois,Inactive,2020-03-27,107595.95,charlie.smith@example.com,-3372188565,Excellent,1,HR,Illinois,6.27,4
EMP1937,Eva,Jones,35.0,DevOps-Nevada,Inactive,2020-09-11,95766.91,eva.jones@example.com,-5066626704,Average,1,DevOps,Nevada,5.81,2
EMP1938,Grace,Miller,30.0,Finance-Nevada,Pending,2021-05-16,51990.98,grace.miller@example.com,-5143776935,Excellent,1,Finance,Nevada,5.13,4
EMP1939,Heidi,Johnson,25.0,Sales-Nevada,Inactive,2023-04-05,83634.01,heidi.johnson@example.com,-6343925294,Average,1,Sales,Nevada,3.25,2
EMP1941,Eva,Jones,30.0,Sales-Texas,Active,2021-10-16,82273.08,eva.jones@example.com,-7120072023,Excellent,0,Sales,Texas,4.71,4
EMP1942,Frank,Garcia,30.0,Cloud Tech-California,Inactive,2022-05-09,94537.3,frank.garcia@example.com,-5591024509,Good,1,Cloud Tech,California,4.15,3
EMP1943,Alice,Jones,35.0,HR-Illinois,Pending,2020-06-06,85970.65,alice.jones@example.com,-9109032670,Good,1,HR,Illinois,6.08,3
EMP1944,Charlie,Jones,25.0,Sales-New York,Pending,2021-10-22,111071.02,charlie.jones@example.com,-4949819420,Excellent,0,Sales,New York,4.7,4
EMP1945,Eva,Davis,35.0,DevOps-Nevada,Pending,2022-01-12,56708.34,eva.davis@example.com,-7942817933,Excellent,0,DevOps,Nevada,4.47,4
EMP1946,Charlie,Jones,25.0,Admin-Illinois,Inactive,2022-02-02,104516.55,charlie.jones@example.com,-652775843,Excellent,0,Admin,Illinois,4.42,4
EMP1947,Charlie,Garcia,25.0,Admin-New York,Pending,2021-03-28,108210.15,charlie.garcia@example.com,-6634533721,Poor,1,Admin,New York,5.27,1
EMP1949,Frank,Jones,35.0,DevOps-California,Active,2024-07-31,80935.65,frank.jones@example.com,-1455937660,Excellent,0,DevOps,California,1.92,4
EMP1950,Frank,Williams,30.0,DevOps-California,Active,2024-03-04,107020.19,frank.williams@example.com,-8943705262,Excellent,0,DevOps,California,2.33,4
EMP1951,Charlie,Brown,30.0,HR-New York,Active,2020-09-23,118677.67,charlie.brown@example.com,-5100462775,Excellent,0,HR,New York,5.78,4
EMP1952,Bob,Jones,25.0,Cloud Tech-Florida,Inactive,2020-03-28,63744.57,bob.jones@example.com,-5725659201,Average,0,Cloud Tech,Florida,6.27,2
EMP1954,Bob,Williams,25.0,Sales-New York,Pending,2021-02-13,62934.73,bob.williams@example.com,-9743260054,Good,0,Sales,New York,5.39,3
EMP1955,Bob,Williams,30.0,DevOps-California,Pending,2021-12-13,74654.23,bob.williams@example.com,-9550178331,Excellent,1,DevOps,California,4.56,4
EMP1957,David,Smith,30.0,HR-New York,Pending,2020-01-09,118150.59,david.smith@example.com,-6079848703,Average,1,HR,New York,6.48,2
EMP1958,David,Johnson,30.0,DevOps-Florida,Inactive,2023-11-30,91256.64,david.johnson@example.com,-5069176798,Average,0,DevOps,Florida,2.59,2
EMP1959,Bob,Davis,30.0,HR-Florida,Inactive,2021-03-14,85997.57,bob.davis@example.com,-3593744038,Good,0,HR,Florida,5.31,3
EMP1960,Frank,Smith,25.0,Finance-Texas,Pending,2020-10-05,84707.12,frank.smith@example.com,-4640830372,Excellent,0,Finance,Texas,5.74,4
EMP1961,Eva,Smith,30.0,DevOps-Texas,Active,2021-11-02,84559.9,eva.smith@example.com,-6060148859,Poor,0,DevOps,Texas,4.67,1
EMP1962,Heidi,Miller,30.0,DevOps-California,Pending,2024-09-18,81076.91,heidi.miller@example.com,-8490793883,Poor,0,DevOps,California,1.79,1
EMP1964,Heidi,Davis,25.0,Finance-Florida,Pending,2023-09-10,97356.31,heidi.davis@example.com,-1537012423,Good,1,Finance,Florida,2.81,3
EMP1965,Grace,Smith,40.0,DevOps-Illinois,Active,2024-02-27,114770.32,grace.smith@example.com,-4626325143,Good,1,DevOps,Illinois,2.35,3
EMP1966,Bob,Jones,35.0,Admin-California,Active,2023-05-03,109082.07,bob.jones@example.com,-8811210313,Good,0,Admin,California,3.17,3
EMP1967,David,Miller,40.0,DevOps-Florida,Inactive,2024-04-15,99944.57,david.miller@example.com,-2175188780,Poor,1,DevOps,Florida,2.22,1
EMP1968,Eva,Miller,40.0,HR-Florida,Pending,2023-05-20,116509.72,eva.miller@example.com,-7941515262,Average,0,HR,Florida,3.12,2
EMP1969,Eva,Williams,30.0,Finance-Texas,Active,2021-05-28,84253.9,eva.williams@example.com,-8409112251,Excellent,1,Finance,Texas,5.1,4
EMP1970,Charlie,Garcia,25.0,Cloud Tech-Nevada,Active,2024-08-27,54776.01,charlie.garcia@example.com,-8837505660,Poor,0,Cloud Tech,Nevada,1.85,1
EMP1971,Charlie,Davis,40.0,Sales-Nevada,Inactive,2020-11-08,71192.68,charlie.davis@example.com,-8632397912,Average,0,Sales,Nevada,5.65,2
EMP1972,Bob,Smith,30.0,Finance-Florida,Active,2021-08-24,96346.53,bob.smith@example.com,-7876553006,Average,1,Finance,Florida,4.86,2
EMP1973,Eva,Williams,30.0,HR-Illinois,Pending,2020-02-06,116680.63,eva.williams@example.com,-3095055604,Excellent,1,HR,Illinois,6.41,4
EMP1974,Grace,Brown,25.0,Finance-Florida,Inactive,2024-10-12,76343.56,grace.brown@example.com,-7121988191,Excellent,0,Finance,Florida,1.72,4
EMP1975,Alice,Johnson,30.0,Sales-Nevada,Inactive,2024-12-16,99424.14,alice.johnson@example.com,-7788519052,Excellent,0,Sales,Nevada,1.55,4
EMP1976,Charlie,Garcia,35.0,DevOps-Florida,Inactive,2024-04-13,57656.74,charlie.garcia@example.com,-4864010423,Good,1,DevOps,Florida,2.22,3
EMP1977,Heidi,Garcia,40.0,Sales-New York,Pending,2020-04-24,77396.94,heidi.garcia@example.com,-6245618516,Excellent,1,Sales,New York,6.19,4
EMP1978,Grace,Garcia,30.0,DevOps-California,Inactive,2021-10-18,54299.68,grace.garcia@example.com,-4460045211,Average,0,DevOps,California,4.71,2
EMP1979,Charlie,Miller,35.0,HR-Nevada,Pending,2020-02-25,103563.58,charlie.miller@example.com,-8991511454,Excellent,1,HR,Nevada,6.35,4
EMP1980,Grace,Brown,25.0,Finance-California,Inactive,2022-04-23,74588.85,grace.brown@example.com,-1293913043,Average,0,Finance,California,4.2,2
EMP1981,David,Garcia,30.0,DevOps-California,Pending,2020-06-22,113727.23,david.garcia@example.com,-8818984840,Poor,0,DevOps,California,6.03,1
EMP1982,Eva,Brown,25.0,HR-New York,Active,2023-01-07,72828.18,eva.brown@example.com,-6046154020,Good,0,HR,New York,3.49,3
EMP1983,Grace,Jones,30.0,Sales-Florida,Inactive,2020-02-11,98717.09,grace.jones@example.com,-1901707567,Poor,0,Sales,Florida,6.39,1
EMP1984,Frank,Garcia,40.0,Sales-Florida,Inactive,2023-03-18,56840.8,frank.garcia@example.com,-1429831521,Poor,1,Sales,Florida,3.3,1
EMP1985,David,Johnson,35.0,Finance-Illinois,Pending,2021-11-26,61663.91,david.johnson@example.com,-9107322835,Average,1,Finance,Illinois,4.6,2
EMP1986,Grace,Brown,30.0,Finance-Nevada,Active,2024-09-17,109523.4,grace.brown@example.com,-849378305,Poor,1,Finance,Nevada,1.79,1
EMP1987,Eva,Brown,25.0,HR-Illinois,Inactive,2024-07-05,65812.02,eva.brown@example.com,-3963845268,Average,1,HR,Illinois,2.0,2
EMP1988,Bob,Johnson,30.0,Cloud Tech-Illinois,Inactive,2021-07-13,54708.88,bob.johnson@example.com,-6944391648,Excellent,1,Cloud Tech,Illinois,4.97,4
EMP1989,Heidi,Garcia,40.0,Admin-California,Active,2023-08-27,107661.73,heidi.garcia@example.com,-7016934291,Excellent,1,Admin,California,2.85,4
EMP1990,Eva,Johnson,40.0,DevOps-Illinois,Inactive,2021-02-13,79002.0,eva.johnson@example.com,-9132033015,Average,1,DevOps,Illinois,5.39,2
EMP1991,Heidi,Brown,30.0,Admin-Texas,Pending,2023-12-11,86135.69,heidi.brown@example.com,-2341903105,Excellent,0,Admin,Texas,2.56,4
EMP1992,Heidi,Johnson,30.0,DevOps-Nevada,Inactive,2021-07-02,115601.4,heidi.johnson@example.com,-1537221555,Good,1,DevOps,Nevada,5.0,3
EMP1993,Grace,Brown,30.0,DevOps-Nevada,Active,2022-12-05,64045.36,grace.brown@example.com,-6847323652,Poor,1,DevOps,Nevada,3.58,1
EMP1994,David,Brown,30.0,DevOps-Nevada,Inactive,2024-09-24,80477.21,david.brown@example.com,-3774604066,Good,0,DevOps,Nevada,1.77,3
EMP1995,Bob,Jones,30.0,Finance-California,Inactive,2023-08-16,61240.9,bob.jones@example.com,-2007843613,Poor,1,Finance,California,2.88,1
EMP1996,David,Smith,40.0,Admin-Texas,Active,2021-01-28,51939.29,david.smith@example.com,-2442607818,Excellent,1,Admin,Texas,5.43,4
EMP1997,Eva,Brown,40.0,Finance-Illinois,Inactive,2022-05-14,95284.54,eva.brown@example.com,-7543734763,Good,0,Finance,Illinois,4.14,3
EMP1998,Charlie,Garcia,35.0,Admin-Texas,Inactive,2024-06-05,106247.67,charlie.garcia@example.com,-2737203762,Excellent,1,Admin,Texas,2.08,4
EMP1999,Charlie,Williams,25.0,DevOps-Florida,Active,2020-04-23,110170.88,charlie.williams@example.com,-8821458413,Poor,1,DevOps,Florida,6.2,1
EMP2000,Charlie,Miller,25.0,HR-Nevada,Pending,2024-06-10,52615.44,charlie.miller@example.com,-8460191343,Average,1,HR,Nevada,2.06,2
EMP2001,Eva,Davis,30.0,DevOps-Illinois,Inactive,2020-04-18,82547.26,eva.davis@example.com,-3899827801,Average,0,DevOps,Illinois,6.21,2
EMP2002,Bob,Smith,35.0,Finance-Illinois,Pending,2020-06-29,63049.22,bob.smith@example.com,-586950731,Good,1,Finance,Illinois,6.01,3
EMP2003,Frank,Smith,35.0,HR-California,Pending,2023-02-15,115229.12,frank.smith@example.com,-1464493698,Excellent,1,HR,California,3.38,4
EMP2004,Grace,Smith,25.0,DevOps-Illinois,Pending,2023-06-15,60687.63,grace.smith@example.com,-9516793349,Excellent,0,DevOps,Illinois,3.05,4
EMP2005,Frank,Jones,30.0,Finance-Illinois,Inactive,2022-03-19,67492.73,frank.jones@example.com,-5573857367,Good,1,Finance,Illinois,4.29,3
EMP2006,Grace,Brown,30.0,HR-Illinois,Inactive,2023-10-25,77821.79,grace.brown@example.com,-119236036,Average,0,HR,Illinois,2.69,2
EMP2007,Charlie,Jones,35.0,DevOps-Texas,Active,2022-07-14,69146.95,charlie.jones@example.com,-6811872332,Poor,0,DevOps,Texas,3.97,1
EMP2008,Grace,Brown,35.0,Admin-Nevada,Inactive,2022-03-12,90224.82,grace.brown@example.com,-5104096148,Good,1,Admin,Nevada,4.31,3
EMP2009,David,Garcia,30.0,Finance-Illinois,Pending,2024-06-11,62603.98,david.garcia@example.com,-7315391148,Poor,0,Finance,Illinois,2.06,1
EMP2010,Bob,Jones,35.0,Sales-Nevada,Active,2024-06-10,71148.27,bob.jones@example.com,-8307482072,Average,0,Sales,Nevada,2.06,2
EMP2011,David,Jones,40.0,Admin-California,Inactive,2022-09-21,52031.74,david.jones@example.com,-6511893939,Excellent,1,Admin,California,3.78,4
EMP2013,Eva,Williams,30.0,HR-Illinois,Pending,2020-02-06,116680.63,eva.williams@example.com,-4322302332,Good,0,HR,Illinois,6.41,3
EMP2014,Grace,Jones,30.0,Finance-Nevada,Pending,2021-05-16,51990.98,grace.jones@example.com,-2470739200,Excellent,1,Finance,Nevada,5.13,4
EMP2016,David,Johnson,30.0,Cloud Tech-Texas,Inactive,2021-11-07,100215.06,david.johnson@example.com,-2508261122,Good,1,Cloud Tech,Texas,4.65,3
EMP2017,Charlie,Williams,40.0,Finance-New York,Active,2023-10-04,114587.11,charlie.williams@example.com,-1261632487,Average,0,Finance,New York,2.75,2
EMP2018,Alice,Garcia,30.0,HR-Florida,Inactive,2024-12-16,71318.79,alice.garcia@example.com,-8995729892,Good,1,HR,Florida,1.55,3
EMP2019,Heidi,Jones,30.0,DevOps-Illinois,Pending,2021-02-22,77764.24,heidi.jones@example.com,-7629745492,Average,0,DevOps,Illinois,5.36,2
